x1,x2,x3,x4,omega1,h
3.46964,12.1555,1.31592e-08,0.0358606,5,297.652
4.21692,8.97495,0.584568,0.942181,5,286.316
2.34948,7.66591,1.02353,2.46451,7,380.908
1.10726e-07,13.1005,0.560935,3.22024,3,217.708
1.70115,1.55619,3.96392,4.77873,7,363.636
3.24381,1.99061,3.30342,3.46217,3,175.27
4.94573,10.0775,5.03572e-08,3.20466e-07,7,380.271
6.17284,4.5678e-08,1.05982e-08,9.71193,3,202.741
2.48312,1.58598,3.37935,4.55154,3,176.143
5.3898,9.066,1.23065e-08,0.440001,3,202.831
7.93805e-08,8.85639,3.62533,6.29493e-08,5,267.871
0.386748,0.54507,4.59079,6.47739,7,378.16
1.1368e-08,1.14079e-08,4.52823,7.92473,7,390.851
6.37591e-08,9.06799,4.47206e-08,9.42067,3,225
1.71736e-07,4.91752,3.4e-08,14.2629,5,335.825
1.46482,10.662,9.68976e-09,5.11959,3,217.676
10.849,3.44328e-08,0.460419,0.690628,5,276.317
5.35063,4.44509e-08,2.62982,4.06943,5,262.137
1.03123e-07,5.96247,3.60861e-07,13.0438,5,329.225
2.35795e-08,12.9387,0.0944917,4.65284,7,403.772
5.58387,5.49477,0.445261,3.09561,5,283.351
6.99757,7.14632,2.22262e-08,4.37548e-08,5,284.007
1.05987e-08,6.51328,2.04917e-08,12.4012,7,429.867
2.27181e-08,0.00490117,3.00949,11.969,5,315.733
4.71732,5.23492,9.81735e-09,6.03039,3,204.848
4.21345e-07,12.5697,1.83824e-07,5.33531,5,315
1.84074e-08,2.28396,0.524871,15.9357,7,460.088
9.50439e-08,1.64811,1.35654,14.4598,5,337.319
2.68446e-08,8,4,4.86503e-08,5,263
8.47623,3.0231,3.29528e-08,2.346,5,280.762
8.2155,9.22731e-08,1.542e-08,6.3075,3,200
9.27423e-09,10.8949,1.51414,3.25161,3,205.316
2.59666,1.73499e-08,1.44093e-08,15.6722,7,456.05
0.0791935,0.649265,0.494206,17.7927,7,475.953
2.40441,12.9771,3.47311e-08,0.852659,3,212.978
2.23631e-08,11.5005,2.35546e-08,6.58279,5,315
1.39972,11.7772,3.17506e-08,3.92712,5,308.001
7.51731,6.40384,3.24439e-08,1.80291e-08,5,282.448
3.17352e-08,11.2357,4.52483e-08,6.89174,7,405.764
1.06407e-08,10.5284,5.39667e-09,7.71681,5,315
1.49262e-08,2.38085,3.20268,8.68187,5,289.864
2.11197e-08,6.94258,3.15778e-08,11.9003,5,323.345
1.37045e-08,5.22118,1.48002e-08,13.9086,3,231.673
6.0816,1.12849e-07,1.76262,5.16367,3,186.133
1.24883,13.9791,0.60363,8.31491e-08,3,210.909
8.89335,0.0963135,1.23303,1.77731,7,352.85
1.36548e-08,1.70294e-07,4.8,7.2,5,274.6
6.5818,3.84971e-08,4.0759e-09,9.03033,5,295.764
1.74527,6.11427,0.843032,7.70981,5,296.612
1.85672e-08,5.60024,3.00044,5.4652,3,185.997
3.44931,10.2319,1.23369e-08,2.31394,3,208.652
2.38707e-08,5.86234,4.21377,1.92389,7,352.145
2.71658,4.35457,0.0225342,10.3319,5,308.562
5.08778,7.90663,0.860986,4.84323e-07,5,280.266
12,1.11728e-07,1.712e-08,1.41732e-07,5,280
7.77567,1.06137e-08,6.10203e-09,7.04054,3,200.336
4.77965e-08,13.0912,1.10989e-08,4.72694,5,315
4.82017e-08,5.46208,0.230805,13.0121,3,225.842
10.3522,2.18664e-08,0.659131,0.988696,5,274.727
3.81977e-08,9.01949,1.93805e-08,9.47726,7,412.883
3.29224,7.45214,1.23238e-08,5.81877,3,209.123
1.67734e-08,4.72947,0.683023,12.6609,5,323.646
6.99739,3.61576e-08,1.60952,4.04563,7,362.662
0.172465,3.14349,4.41667,4.26738,7,362.325
2.56204,10.4112,1.34382,7.84238e-08,7,374.72
7.26891e-09,4.94,4.306,2.754,5,259.776
9.92162e-08,10.8227,7.69726e-09,7.37352,7,406.177
4.25756,0.338822,1.39428e-08,12.5088,5,317.748
5.88089,3.1256,1.15168e-08,6.55199,5,288.351
6.66061,0.754045,6.31747e-08,8.01927,7,389.209
1.81995e-08,3.31638,4.46836,4.21525,3,174.762
8.36412,3.44055,9.28626e-08,2.04583,7,366.103
5.10565,1.49472e-07,8.21259e-09,11.4906,3,211.049
5.93402,1.89926,2.23646,1.93025,3,182.108
5.18993e-09,3.36844,4.39894,4.33966,3,175.321
3.90416,5.07809,1.47518,3.63481,5,277.061
6.43698e-08,9.70599,2.65892e-08,8.67634,5,315.294
8.92783,3.63429,1.00827e-08,0.880277,7,364.217
2.13874e-08,11.6849,0.209022,5.81017,7,402.389
4.58478,10.1512,0.19335,4.65092e-08,7,379.563
1.66902,4.21501,2.84946,4.70223,5,270.878
5.54825,1.61088,2.41961,2.42126,5,262.161
9.61893,2.06366,7.20808e-08,1.56084,3,200
4.45362,3.07223,1.44559,5.13812,5,276.766
4.76318,1.00558e-07,5.98441e-09,12.0614,5,313.552
3.1016,12.712,2.6341e-08,2.75473e-08,3,209.695
1.37946e-08,11.7624,2.35396,1.88491e-08,5,284.398
8.11351,3.1195e-08,1.5546,2.33189,5,268.061
3.34539,5.98211,1.36629,3.204,7,371.818
6.98014,7.17123,4.60452e-08,8.38553e-08,5,284.06
8.48164,1.92802,1.05677e-08,3.61458,5,280.759
7.35435,5.10421e-08,1.10725e-08,7.74274,3,200.968
3.53914,5.66151,0.267326,6.78347,3,205.442
3.52263,7.45031,4.64074e-09,5.43693,3,208.432
4.1654e-08,7.4266,4.05734,0.516059,5,262.255
3.86681,1.00089e-07,1.29001e-08,13.5553,3,222.199
6.00728,1.6108e-08,2.39709,3.59563,7,358.184
3.42837,8.25554,9.10987e-09,4.65459,3,208.715
11.0463,0.324563,1.06352e-08,1.21088,3,200
2.38466,5.75153,1.33561,5.75381,7,380.883
2.7731e-08,3.49276,1.08676e-07,15.9251,7,460.072
2.2162,9.49948,2.89895e-08,5.22361,5,303.919
10.5655,9.19296e-08,0.260788,1.69532,5,277.914
10.3665,1.01717e-07,1.60928e-08,2.72258,5,280
8.33628e-08,3.79926,1.70715,11.0151,3,207.769
3.36459e-07,7.75097,7.75532e-08,10.9572,5,318.494
2.63072,8.79065,2.00989,5.28504e-08,5,275.718
2.24429,7.1144,1.01112,5.26305,5,290.634
0.90972,0.429877,4.34695,6.39041,7,377.076
8.02733,0.256745,2.636e-08,6.32158,7,379.214
1.41075e-08,0.209629,2.25376,13.7454,5,331.067
5.49316e-08,1.16961,2.06587,13.1265,3,216.731
0.369405,13.191,0.273876,3.26446,5,309.593
6.21989,8.2573,8.52342e-09,3.34758e-08,3,200.89
6.22173,4.01104,7.80806e-09,4.95091,3,200.889
2.56499,4.55021,6.86909e-09,10.4164,3,213.06
5.36801,9.47428,9.20857e-09,2.25334e-08,7,378.16
1.0699e-07,7.90226,2.93585,2.95178,5,276.834
6.83109,7.30412e-08,1.57615e-08,8.61485,3,201.753
6.58353,4.38923,1.03143e-08,3.90669,7,373.11
2.74917e-07,7.46264,4.19301e-08,11.2936,3,225.537
1.93882e-08,10.4118,1.16502,4.74613,3,209.855
1.97931,3.12882,2.93254,3.95933,3,180.804
5.84431,3.53559,2.33604e-08,6.13463,7,381.499
3.38329,9.68735,1.18739e-08,3.05927,5,298.084
7.44165,5.57029,2.80654e-08,1.09858,5,282.675
2.70134e-07,15.4301,4.82379e-08,1.99818,3,225
1.5664,9.28317,5.38072e-08,6.55898,5,307.168
4.3021,9.75122,0.545031,2.241e-08,3,200.098
0.961571,9.75037,3.09197e-08,7.02195,3,220.192
2.61452,9.78721,5.61603e-09,4.22406,7,391.927
8.83003,4.52853,5.12121e-08,3.48224e-08,7,364.51
3.3951,9.60435,1.16551e-08,3.13642,5,298.024
3.04274,5.08307,3.0746,0.799593,5,262.051
3.76871,11.759,2.52914e-08,4.90802e-08,5,296.156
8.18915,2.63388,1.42541e-08,3.27855,3,200
7.62329,1.98905e-08,1.70126,2.75782,5,267.403
8.01279,4.56711,7.34258e-08,1.31705,5,280.994
10.2189,2.54441,9.49201e-09,3.68034e-08,5,280
12,3.05501e-08,5.36041e-09,2.23267e-08,7,360
4.57905,3.41604,1.33795e-08,8.38287,5,294.134
4.237,4.41884,9.3385e-09,7.78301,7,393.88
5.59451,3.26985,8.07171e-09,6.861,3,202.216
6.5467,7.79043,5.23031e-08,5.63176e-08,3,200.727
5.32652e-08,5.86975,4.21303,1.91723,5,260.231
2.36253e-08,3.03481,1.86265,11.4923,5,311.811
4.26572,7.33135e-08,5.22787e-08,12.8905,5,321.014
4.9843,4.97073,4.02577e-08,5.89365,5,290.123
8.17605,1.80997,1.34858,0.665395,3,189.211
1.00724e-08,4.19389,3.49818,5.77864,7,375.371
4.76587,8.3383,1.39944e-08,2.32887,3,204.702
1.66861e-08,10.1205,1.25452e-07,8.19271,5,315
5.91712,4.45889e-08,1.24588e-08,10.1381,5,301.746
1.87989e-08,10.5032,0.26089,7.05055,7,402.844
1.40212e-07,4.03729,4.30648,3.80587,5,260.672
11.9161,0.0559538,0.0279768,1.37069e-07,5,279.776
11.8879,0.160086,1.90183e-08,1.62749e-07,3,200
10.0469,2.41005e-08,1.70153e-08,3.2551,5,280
2.20239,1.34468e-08,3.91904,5.87856,3,174.406
0.202959,7.86469,3.93235,9.56657e-08,3,178.119
2.18042e-08,9.15821,4.80649e-08,9.31542,5,315.842
1.15492e-08,8.52663,2.69364,2.86921,3,189.983
1.37364,12.6987,9.89052e-09,2.89543,5,308.132
0.230421,5.39184,1.07175e-08,13.3255,7,437.625
4.65176e-08,5.06129,3.76979,4.04239,3,179.996
7.67609e-08,8.57669,1.25393e-08,9.99386,7,415.54
0.6246,4.30668,4.11949,2.94923,7,356.019
5.18608,9.30743,0.0507631,0.362497,5,288.883
4.74337,2.19657e-08,1.13879e-08,12.0944,5,313.849
5.06316,4.00406e-08,3.82129e-08,11.5614,5,309.432
4.33162,2.53169e-08,3.01297,4.74604,3,176.921
6.30325,6.82841,3.09882e-08,1.52811,7,373.484
4.97868,8.95582,2.71899e-08,1.25374,7,380.107
1.10979,9.31868,2.43169,0.794055,5,277.839
5.42035,7.14837,1.01084e-08,2.62632,7,377.898
5.60173e-09,1.18589e-08,4.26915,8.6156,7,396.81
2.46054e-08,10.2815,9.53618e-09,8.00491,5,315
2.85815,1.42348e-08,3.35052,6.30169,5,272.318
9.74659e-08,7.58428,1.86737,6.17203,5,291.273
7.92967,2.71356,1.35678,1.04542e-07,5,269.503
0.485212,5.87463,0.15366,11.9278,3,222.063
1.51999,6.17138,3.57487,0.733763,5,261.117
3.99696,5.62198,2.54228,8.59235e-09,5,265.044
2.48702,4.77069,6.75594e-08,10.2892,3,213.307
1.02156,6.67518,4.27228e-08,10.5097,7,415.712
2.4624,7.30014,1.31189e-08,7.37917,5,302.925
9.44734,3.32764e-08,1.24668e-08,4.25443,3,200
3.22038e-08,1.19622,4.02346,7.87519,3,184.699
7.55872,2.79309,1.92003e-07,4.14352,3,200.221
7.94755,1.09118,1.10521e-08,5.48105,7,374.925
1.99186e-08,7.03456,1.98944e-08,11.793,5,322.793
1.83788e-08,9.68023,3.2649,2.69506e-08,7,362.556
10.7238,0.531054,0.457382,0.287782,7,357.038
5.66208,1.76528,1.54535e-08,8.50371,3,202.586
6.49449,0.192305,2.18297,3.13023,7,356.285
4.41506,1.11524,8.62543e-09,11.3405,7,417.622
4.40584,8.14626,1.18236,2.7879e-08,3,192.777
5.13615e-08,11.9928,1.16413,2.90405,5,299.866
1.31909,3.06882,2.22236,8.29492,3,191.986
4.32631,6.14588,1.47356e-08,5.6193,7,384.896
7.84321,2.77119,1.3856,2.7254e-07,7,352.229
2.28803,12.9195,1.46973e-08,1.11384,5,303.56
5.44523,3.49141,7.26195e-09,6.85131,5,289.728
8.7643,4.62243,5.04349e-09,3.41183e-08,5,280.618
2.44291,7.32267,1.69191e-08,7.38537,3,212.785
4.64677,9.45515,0.459139,1.70608e-07,7,375.797
2.51947e-07,6.70894,1.77088e-07,12.1729,7,427.911
3.09787,5.69136,1.37218e-08,8.19695,7,398.775
9.27071,1.35181e-08,4.43496e-08,4.54881,5,281.094
2.88098e-07,6.92335,0.0323084,11.8366,7,425.023
3.16689,0.622399,0.831815,11.7776,3,210.623
6.47032,1.45176,2.11835e-08,7.52241,3,200.843
0.501769,14.3095,1.39557e-07,2.46927,5,312.491
4.99442,9.54573,8.68108e-09,0.539292,5,290.028
8.1607e-09,1.74705,4.6253,5.62766,5,266.637
4.57021,8.32641,4.44176e-06,2.66883,3,205.289
0.044706,3.87745,2.43272,8.91455,5,295.022
4.92873,1.78851e-08,1.09231e-08,11.7855,7,421.069
2.29878,9.16586,2.09122e-08,5.4752,3,213.506
0.623792,10.985,0.733576,4.18836,3,212.345
2.92352,2.60731,2.87331,4.42345,3,178.623
0.209621,4.30894,1.0109e-07,14.6235,5,338.766
1.55911,2.72316,1.93475e-08,14.2245,7,444.382
2.89247,1.908,2.94591,5.09744,3,178.171
1.65948,8.36408,2.80354,4.26746e-06,7,360.257
5.40838e-08,5.68596e-07,3.07699,11.7947,7,424.229
5.02581,6.08863e-08,3.52958e-08,11.6236,7,419.613
7.68553,6.51925e-08,1.14696e-08,7.19078,7,383.83
8.25143,8.12486e-08,2.1757e-07,6.24762,5,282.623
9.05941,2.21049e-08,2.55697e-08,4.90098,5,281.411
4.0617,2.15499,1.75332,6.04083,7,376.078
4.94749,9.89955e-08,6.48701e-09,11.7542,5,310.788
8.49383e-08,13.243,2.23889e-08,4.54985,5,315
2.58348,1.88396,5.96308e-09,13.4962,7,437.408
3.98921,1.72232e-08,1.24187e-08,13.3513,5,325.162
6.29902,1.30406e-08,3.93767e-09,9.50164,7,400.515
3.71869e-08,9.58317,3.30736,4.62319e-08,5,272.004
4.7586e-08,2.52755e-07,3.56648,10.4894,5,302.971
4.43823,7.48856e-07,2.14812,6.87464,3,184.936
8.20093,1.70102e-08,1.05835e-08,6.33178,7,379.192
3.73925,7.88931,2.14266e-08,4.56371,5,296.304
3.20537e-08,10.6087,1.06675,4.77856,5,301.132
4.73955,0.638338,1.52903e-08,11.356,7,417.523
4.28831,2.594,3.98656e-09,9.82648,3,207.253
4.10486e-07,7.95739,1.02989e-08,10.7164,7,419.256
1.05765e-07,10.9587,5.57946e-08,7.21489,7,406.041
2.13564,6.50167,5.73036e-09,8.85532,7,404.498
5.93588,8.66303,6.41851e-07,4.42629e-08,3,201.192
0.190246,0.387372,2.98679,11.2662,7,419.576
7.87227,5.89676,1.53125e-08,1.91084e-08,7,367.383
4.82501,5.94303,2.91321e-07,5.02477,5,290.875
6.81487,2.77652e-08,1.46808e-08,8.64188,7,392.777
4.84175,10.2261,3.70416e-08,3.06841e-08,5,290.791
12,2.69436e-08,1.12944e-08,2.29789e-07,5,280
1.85744e-08,10.0397,5.70206e-08,8.28702,7,406.96
1.24012e-08,15.2799,4.99671e-08,2.17341,5,315
5.54852,9.35942e-09,3.50254e-09,10.7525,3,207.063
6.21192e-08,13.2489,1.50057e-08,4.54298,5,315
5.63066,9.09906,1.13213e-08,4.4387e-08,5,288.108
5.95696,0.149909,2.40223,3.49091,7,357.65
4.68349,1.80387e-08,9.91882e-09,12.1942,5,314.748
8.77611,3.55697e-08,1.38161e-08,5.37316,3,200
1.26391e-08,7.3149,1.95702,6.24723,5,290.287
1.67487e-08,7.76186,1.62619,6.60799,3,203.86
7.4874,3.34873,1.3553,2.7286e-08,5,269.736
3.21944e-08,8.41992,2.89075e-08,10.1768,7,416.48
2.32107,2.73359,3.59821,3.34712,5,259.804
1.12944e-08,10.7941,4.90209e-09,7.40688,5,315
4.69356e-08,7.1415,4.08585,0.772651,7,352.657
0.277001,8.22476,1.77762e-08,9.94278,3,223.615
1.2634e-08,5.56032,4.24397,2.19571,7,353.003
6.78023,7.45682,1.71678e-08,1.50603e-07,5,284.659
5.72809e-08,5.70925,8.42223e-08,13.3392,3,228.745
2.08965,7.31587,1.37333e-07,7.98208,7,400.119
1.53354e-08,8.02988,3.19047,2.12388,5,273.524
1.64181,8.52086,7.54193e-09,7.32265,7,398.628
3.78831e-07,9.19482,2.26562e-08,9.27271,3,225
1.75749e-08,5.746,3.82703,3.09091,3,179.549
1.46655,3.87178e-08,2.03201,12.1371,3,209.257
5.23178,3.30628,2.37666,1.08528,7,350.247
3.13196,3.10879,1.17164e-08,11.1531,5,311.896
1.49354e-06,12.577,0.723312,3.39803,5,305.597
2.50069e-08,12.1227,1.24863e-08,5.85683,3,225
1.73655e-07,2.31593,4.56841,5.11567,7,366.767
5.6259,8.78399,1.67125e-08,0.375512,5,288.122
12,6.61374e-08,8.19063e-08,1.03653e-07,5,280
5.71903,6.37732,4.89399e-08,3.02807,5,287.843
2.25676,5.05879,5.8239e-09,10.3368,3,214.401
2.53135,1.23872e-07,0.278521,15.0384,5,340.624
9.89939,2.78759e-08,1.63979e-08,3.50101,5,280.151
3.16655e-08,6.70847,4.12915,1.16238,3,177.193
5.80498,3.17645,6.59167e-09,6.61917,7,384.086
4.29446,1.84692,4.90377e-09,10.6878,3,207.975
3.07465e-08,9.08251,1.2714e-08,9.40374,5,315.917
5.4085,2.54625,2.38198,1.66327,5,262.573
1.25884,1.67916,4.12855,4.93345,3,174.354
3.85399e-08,13.0129,2.06792e-08,4.81829,5,315
3.88008,3.09487,2.4618,3.35772,3,181.135
3.55282e-08,5.63932,4.23607,2.12461,5,260.056
10.5013,2.39764e-07,0.031832,2.413,5,279.745
5.96551,0.509672,0.473514,8.20016,7,389.53
2.26871,1.54484,2.97515e-08,14.4165,5,335.521
5.22259e-08,5.88016,1.01951,10.4211,5,310.348
1.14434,9.57898,5.50051e-08,6.91729,3,219.278
1.24535e-08,8.62204,2.35736e-08,9.94096,7,415.268
6.58769,7.73187,5.808e-08,3.51426e-07,7,372.062
4.29489e-08,3.60783e-08,3.27017,11.2795,5,309.786
3.33881,0.253416,2.57315e-06,14.1397,5,332.384
2.41219,13.2184,0.209352,1.08546e-07,7,390.217
6.55395,7.78007,1.36865e-08,7.48274e-08,5,285.338
8.73606,4.66278,1.95749e-08,5.4192e-08,7,364.792
0.230622,11.682,9.00739e-09,5.98661,5,313.847
6.45848e-09,3.15664,4.48434,4.35902,7,362.858
1.4663e-07,4.42314,4.35769,3.21917,7,357.665
4.54417e-07,6.07049,4.19295,1.73656,5,260.492
2.16662,4.50443,3.1828e-08,11.1338,3,215.496
5.70516,2.68135,2.2498,1.36369,7,350.5
5.64091,2.13128e-08,4.48159e-08,10.5985,3,206.232
4.46411e-06,2.19521,4.01564,6.73055,3,179.867
1.07308e-08,6.5572,1.75535e-08,12.3499,7,429.428
7.46572,2.9401,1.3296,0.581425,7,354.242
8.34201,2.31034,1.23216,0.115486,7,352.536
7.98217,4.83134,0.397433,6.31934e-08,5,277.631
2.8955e-08,6.71492,3.8986,1.76965,3,178.991
6.11652e-07,9.90483,9.61716e-09,8.44437,3,225
8.87022,4.47111,1.37394e-08,4.28032e-08,3,200
3.49371,3.44235,0.306168,9.34463,5,300.098
1.90262e-08,5.23715e-08,3.37947,10.9881,7,417.272
7.03266,3.25883e-08,8.89332e-09,8.2789,5,291.706
0.395987,3.41344,4.30026,3.89031,5,259.007
0.68919,2.67396,4.64152e-08,15.7317,5,347.923
1.8369,0.100574,3.97353,6.22509,3,175.43
1.66525e-08,8.16134,1.78014,5.73138,3,201.858
2.77937e-08,9.08087,1.59915e-08,9.40566,7,412.515
5.54332e-08,10.2633,3.00982,1.42675e-07,3,185.923
6.09622,5.82743,2.41988e-08,3.04097,5,286.711
7.1773,2.48586,1.68049,0.656345,5,267.127
10.5057,7.03217e-08,0.597737,0.896606,7,356.563
7.41796,4.46513,2.02782e-08,2.42741,7,368.863
6.99448,3.10482,2.18029e-08,4.72024,3,200.503
7.47568,3.59591,3.84077e-08,3.34532,5,282.573
1.80416,2.00241,0.0307454,14.5749,3,230.556
11.0988,0.17047,0.343452,0.387326,7,357.919
6.91706,3.22711e-08,4.84384e-08,8.47156,5,292.746
1.47837,9.74288,1.69659e-08,6.16937,5,307.608
5.9179e-08,0.47738,1.49361,15.4601,5,345.873
9.51283,1.01353e-06,5.45893e-08,4.14528,5,280.731
2.78662,11.3095,0.0242363,2.09653,7,390.752
6.07388e-08,0.934298,4.3591,7.28572,5,276.571
5.56531,7.14578,1.79662e-07,2.38773,5,288.304
4.4566,9.51777,0.550596,2.36584e-07,7,375.559
2.67329,5.33753,1.62818e-08,9.3174,5,303.623
4.90021,9.58455,2.68777e-07,0.651019,5,290.499
2.96444e-08,13.8291,3.34574e-07,3.86607,5,315
4.9664,8.74622,1.53591e-08,1.51875,3,204.101
3.56086e-08,4.2203,1.85199e-08,15.0763,3,237.678
5.85066,1.09418,2.35032,2.70484,7,353.824
5.70336e-08,6.50808e-08,3.47435,10.7351,5,305.09
2.26302,4.11482e-07,1.48092e-08,16.2283,5,351.055
2.59047,11.2738,2.59471e-08,2.52975,7,392.048
4.19429,6.30825,2.11871,2.4611e-08,5,269.111
6.63022e-09,7.53959,1.33502e-08,11.2038,3,225.46
2.10333,1.3805,2.19858,9.021,5,291.807
7.96333,0.214433,1.59323,2.22901,3,187.254
3.10618e-08,3.14289e-08,4.8,7.2,7,384.6
1.14774e-08,8.52674,3.76955,1.23042e-08,7,355.996
10.5638,0.957438,0.478719,2.50008e-07,3,196.17
1.99583e-08,10.0452,8.37016e-09,8.28056,3,225
5.32077,9.54175,6.04708e-09,4.2692e-08,3,203.038
2.63332,10.6584,1.11883e-08,3.17633,7,391.833
1.99374,1.68066,3.83444,4.49116,7,362.131
4.97628,1.67997e-07,2.80949,4.21423,7,360.452
9.38624,3.30376e-08,1.0455,1.56826,5,271.636
0.432091,4.28233,3.41418e-08,14.2838,3,232.553
4.13969,5.3721,1.28435,3.40813,3,192.453
5.13402,3.02638,0.646647,6.18814,5,283.678
2.33893e-08,8.40217,2.08567,4.63568,3,197.886
1.61686,7.30997,0.708878,6.88659,7,391.886
8.60731e-09,1.48945e-08,3.30511,11.1864,3,201.79
2.13764e-07,12.5831,1.99491,2.05498e-08,5,289.066
4.83756,3.31459,4.5108e-08,8.07039,5,292.66
7.66608,5.05386,1.34458e-08,1.32703,3,200.167
3.28671,3.67201,2.93376,2.41478,5,262.976
2.40372,6.06361,6.80322e-08,8.91958,7,404.177
1.67497,12.7075,3.99885e-08,2.38298,7,396.625
3.68334,3.31377,8.71947e-09,9.99504,3,208.953
1.23012e-07,8.89031,2.0739,4.09757,3,198.039
6.11081e-08,13.719,1.65078e-08,3.99454,7,405
7.81179,5.47025e-08,5.1177e-09,6.98035,3,200.282
0.475441,8.45421,5.49877e-09,9.34436,3,222.623
7.31002,6.16552,7.58283e-08,0.623518,5,283.07
4.15514,4.64246,1.83477,2.76585,5,272.352
2.21544e-08,5.78356,4.22164,1.9948,3,176.471
5.69334e-08,2.17432,2.12402,11.7992,7,424.404
1.91604,11.4047,7.45188e-09,3.50105,7,395.42
3.959e-08,7.39244,3.67181,1.584,3,180.76
1.27582e-08,6.81353,4.11865,1.06783,3,177.275
3.77435,4.66252,2.82401,0.739127,3,178.109
2.13212,6.44999,3.23261e-08,8.92148,3,214.339
8.58316,0.282316,0.208048,4.81057,5,279.866
3.8431,11.1948,1.78645e-06,0.534275,7,385.784
6.82212,5.5232,1.10894e-07,2.18607,5,284.534
11.1829,5.9937e-08,2.99896e-08,1.36186,5,280
1.85922,3.56072,6.38807e-09,12.7471,7,431.504
3.03421e-08,3.47747,2.21041,10.0485,5,302.137
0.500937,8.39456,3.87316e-06,9.37144,5,313.6
2.03942,12.8364,0.609456,1.1855e-07,5,296.88
3.59028,4.04292,2.9596,1.4072,5,261.674
7.28799,1.08748e-08,6.63877e-09,7.85335,5,289.408
3.95065,6.68871,5.66347e-09,5.61209,7,386.607
6.84512e-09,11.7152,1.84763,1.40521,7,380.981
1.4895,2.66303e-08,0.628304,15.842,5,348.206
1.82953e-07,10.2959,2.99553,9.06666e-08,5,276.058
7.57543,2.72553,2.00922e-08,4.1945,5,282.274
4.95468,4.67945,6.77712e-09,6.28284,5,290.592
0.652481,7.56501,3.78251,9.28532e-08,5,262.565
8.71155e-08,9.95785,2.24347,2.39993,7,375.835
10.313,1.03013e-07,0.674809,1.01221,5,274.602
3.46706e-07,5.53885e-08,2.81546,12.4921,7,430.244
1.6897,7.43261,1.04144,5.73529,5,293.013
1.74501e-08,2.75228,3.84578,6.53358,5,275.416
6.94502,6.03471e-08,2.02199,3.03299,3,183.824
6.09008,0.0429946,3.64897e-09,9.7997,5,299.931
2.74481e-08,8.23042,4.2762e-09,10.3978,5,316.77
3.05375,4.85943e-08,0.890191,12.5366,3,214.383
2.22669e-08,10.4228,2.94001,5.52048e-08,7,366.78
1.29384e-07,11.9706,1.59704e-08,6.03425,7,405.029
4.049,2.43422e-08,6.0405e-08,13.2517,7,434.265
8.09968,2.60021,1.30011,7.89321e-08,5,269.899
2.73715e-08,8.11282,7.62041e-08,10.535,3,225
3.49932,8.81323,1.38807e-08,3.8857,3,208.502
7.21319,2.32828e-08,1.68073e-08,7.97802,5,290.081
2.29543e-08,6.18078,2.61081,5.82692,7,380.31
0.326752,14.7791,0.592077,0.634288,7,395.669
6.32797,8.1029,1.65484e-08,1.23448e-07,5,286.016
6.78534,7.44951,1.22156e-08,3.06597e-08,5,284.644
6.9138,4.71876e-08,5.08056e-08,8.47699,5,292.776
1.32171e-08,8.53496,0.5296,8.63028,3,218.115
1.21584e-07,9.51135,3.33878,6.33885e-08,5,271.596
2.84223e-08,2.53695e-08,2.79478,12.5473,5,320.72
4.25894,8.58173,1.08366,1.99285e-07,3,194.303
9.09604e-08,3.09406,0.795774,14.2682,5,335.757
7.19598,5.6079,1.70722e-08,1.46414,3,200.402
2.14349,1.0903e-07,3.44922,7.22958,5,277.072
1.65919,5.28248,6.07854e-08,11.0718,5,315.054
6.27285,1.49036,2.14183,2.09497,5,263.753
4.20387,5.46241,2.48277,2.55673e-08,3,180.794
3.65316,6.54859,0.353611,5.32841,3,204.151
6.84837,6.27052,9.57839e-09,1.27044,5,284.455
10.825,1.96575e-08,0.470006,0.705009,7,357.297
1.56261e-08,5.43922,4.25608,2.3047,5,259.976
4.1999,2.16541e-07,2.84614e-08,13.0002,7,432.002
1.57364e-08,14.0441,1.3557,2.19356e-08,5,297.376
1.75378,0.617284,5.30671e-08,16.3569,5,352.52
5.7967,1.6322e-07,2.20656e-08,10.3388,5,302.83
9.92129e-08,7.0158,4.09842,0.88578,7,352.606
0.536603,8.01002,0.11718,9.44816,7,410.811
1.71418,3.88307e-08,1.30867,13.6532,3,219.325
1.04121,8.91501,1.21592,4.62137,3,203.987
4.07665,3.35035,1.56307e-08,9.29684,5,300.055
3.11941e-08,0.100535,1.99446,14.5642,3,228.122
1.7292e-08,9.64589,0.483619,7.45681,7,400.583
7.08106,7.02706,4.75813e-08,2.35138e-08,3,200.459
8.19905,4.13498e-08,3.3268e-08,6.33491,7,379.209
7.35753,2.8682,3.70317e-08,4.39121,7,370.702
3.61677e-08,3.66801,1.43798e-08,15.7207,5,348.32
1.88965,7.09576,2.31424e-08,8.5722,5,306.566
6.19705,5.04553,1.30094e-08,3.78513,5,286.409
3.47808,12.1742,1.4913e-08,7.61856e-08,7,387.61
6.14786,1.74271,2.16659,1.94285,3,182.667
1.49248,2.47617,1.65955e-08,14.6237,7,447.851
1.54877,10.9048,6.21933e-09,4.69643,5,307.256
0.310971,8.62554,1.18241e-08,9.41858,5,314.509
9.97669,2.89045,9.13513e-08,6.19132e-08,3,200
4.55493,0.665626,0.276038,10.8958,5,305.657
1.68273e-08,8.27832,1.75448,5.66336,5,292.192
7.46077,4.98754,9.48521e-09,1.74659,7,368.618
1.14389e-07,9.59252,5.0329e-08,8.80872,5,315.407
