x1,x2,x3,x4,omega1,omega2,omega3,h
3.79964,4.84198,2.79595,0.562435,1.04,3.08,0.32,100.051
5.73406,1.12475e-08,1.19046,7.26868,0.2,0.56,1.88,24.3276
4.21345e-07,12.5697,1.83824e-07,5.33531,0.24,2.44,2.76,89.1
2.08367,14.1662,8.30188e-08,2.19441e-07,3.08,0.08,1.2,135.742
4.67508,4.58089e-08,0.0676482,12.0278,0.84,1.44,3.32,82.1847
4.27106,6.15,0.728153,3.76482,0.2,1.84,3.08,60.4053
3.76886,3.24803e-08,1.11295e-08,13.7186,3.64,1.2,2.04,195.26
2.59666,1.73499e-08,1.44093e-08,15.6722,3.92,2,3.6,262.45
1.16217e-08,12.2378,8.13434e-09,5.72258,3.6,0.08,0.16,164.88
0.357074,3.43521e-08,4.65717,6.98576,3.72,1.2,1.16,149.58
8.87743,3.27512,2.22982e-08,1.38331,2.6,1.76,2.32,155.52
1.76393e-08,7.21443,1.13803e-08,11.5832,2.72,2.12,1.64,187.02
1.06407e-08,10.5284,5.39667e-09,7.71681,2.32,2.72,2.56,189.36
6.61517,7.27656,0.182025,2.01831e-08,2.08,0.64,1.48,103.024
1.00844,4.44134e-07,4.39662,6.59493,2.92,2.36,3.72,163.265
8.88353e-08,13.7855,1.46885,2.75064e-08,3.84,0.68,3.24,186.645
7.33596e-08,12.8215,1.89058,6.44954e-08,1.92,3.96,2.76,181.162
1.36548e-08,1.70294e-07,4.8,7.2,0.76,0.28,1.64,34.944
2.63458e-08,11.6427,2.12318,0.755071,2.36,3.64,1.24,182.459
6.06931e-08,2.29582,0.803115,15.1799,1.6,1.04,1.84,99.3006
4.07021,7.75449e-08,1.94071e-08,13.2163,2.32,0.96,1.68,123.895
0.249466,12.0517,0.538107,4.0889,0.08,1.4,1.88,44.4984
5.08778,7.90663,0.860986,4.84323e-07,0.52,2.24,2.72,79.6433
1.9845,1.00309,0.00469185,15.5097,1.56,3.96,0.6,186.461
3.15854,2.08941,3.32764,3.4244,0.24,1.08,2.44,36.5699
1.87016,5.62173,3.48976,1.01834,1.96,0.56,1.04,76.8562
3.2155e-08,8.17641,1.77481e-08,10.4609,3.8,0.04,3.44,187.56
3.29224,7.45214,1.23238e-08,5.81877,0.96,3.6,0.44,130.583
1.38197,8.00145,4.30617e-08,8.3617,1.28,1.12,2.32,91.5741
7.72637,2.73879e-08,8.68428e-09,7.12272,0.4,3.64,2.04,111.52
3.96311,7.92138,1.629e-08,4.1532,0.56,2.8,2.48,100.458
1.8737e-08,8.27749,1.10211e-08,10.3429,0.08,2.08,3.8,76.86
4.25756,0.338822,1.39428e-08,12.5088,1.16,2.88,2.28,127.395
1.0505e-08,3.27814,0.809042,14.0181,2.2,2.16,1.32,155.699
1.69756e-07,6.37126e-08,1.83532,15.1058,1.92,3.32,3.12,190.108
4.65538,5.5258,1.60626,1.51091,1.44,2.92,2.56,125.931
11.5853,9.41059e-08,7.99015e-07,0.691167,3.24,1.36,0.4,163.84
5.18993e-09,3.36844,4.39894,4.33966,2.04,0.8,0.72,82.944
1.22059,1.81153,3.75244,5.84573,2.08,1.4,1.44,98.982
6.45074,7.92751,1.90509e-08,3.08855e-08,3.96,1.96,3.48,220.835
2.66544,5.77085,2.57089e-08,8.82494,1.08,2.8,0.6,116.744
0.0573284,7.19227,2.41559,5.07189,3.24,3.64,3.76,230.285
5.54825,1.61088,2.41961,2.42126,1.12,1.12,2.16,65.8403
2.72229e-08,2.23783e-07,4.4693,8.08186,0.4,2.44,0.76,62.08
5.7333,8.95243,1.08773e-08,3.7017e-08,1.52,2.36,1.8,124.64
6.76336,3.18442,1.27123e-08,5.01258,3.56,0.4,2.52,162.08
1.24936e-08,8,4,2.45481e-08,0.48,3.68,3.56,103.284
3.34539,5.98211,1.36629,3.204,2.4,0.92,3.2,120.854
3.30469,4.74684e-08,0.102858,14.2179,1.92,3.24,2.72,184.469
0.759107,13.2638,7.23353e-08,3.26045,1.72,0.92,1.88,106.904
5.25895,2.66908,2.42951,1.64246,2.6,0.8,0.88,107.284
5.72054,4.23406,1.88654e-08,5.52603,3.48,3.44,0.76,228.778
3.86681,1.00089e-07,1.29001e-08,13.5553,3.76,0.4,1.12,168.799
5.67413,8.07964e-08,1.48263e-08,10.5431,3.4,2.44,0,196.053
4.51184e-08,15.5123,0.587298,0.336216,3.56,2.56,2.56,233.205
1.85892,5.93844,2.36012e-08,9.97362,0.96,3.44,1.76,136.503
3.96324,1.66775,5.41836e-08,11.4489,0,1.04,0.64,27.52
10.5655,9.19296e-08,0.260788,1.69532,2,2.76,2.44,153.914
1.8402,7.79114,2.37982,1.49715,1.68,3.96,0.92,153.841
3.22036,2.00902,3.03786,4.18791,1.36,1.72,2.72,87.6263
5.30545,6.03186,2.00114e-08,4.12041,3,1.88,1.68,172.467
2.04386,14.2231,2.03002e-08,1.02801e-07,1.84,2.4,2.44,148.768
8.02733,0.256745,2.636e-08,6.32158,2.04,1.72,3.88,138.4
4.38205,10.8828,4.35166e-09,9.99233e-09,2.12,0.76,1.2,107.84
2.19215e-08,2.44409,3.0458,9.02643,0.56,1.2,2.92,52.4285
9.64534,0.900593,9.78676e-09,2.87375,1.76,0.08,2.6,82.72
3.7857,4.4877e-08,2.20247,7.81726,3.08,2.08,1.76,163.938
5.36801,9.47428,9.20857e-09,2.25334e-08,0.56,3.32,3.64,117.716
5.30553,0.0782048,1.83082e-08,11.0662,1.92,1.48,2.8,124.784
5.25544,7.02633,1.43898e-08,3.04355,0.92,0.68,3.04,65.28
5.46263,4.73953,2.01231,2.38898e-08,1.92,0.16,2.12,73.3169
8.41442,1.44584,0.495114,1.64462,0.12,2.84,2.04,78.3595
5.84431,3.53559,2.33604e-08,6.13463,0.2,0.44,3.88,34.08
2.57101e-07,5.62929,5.82721e-08,13.4325,1.64,3.28,3.76,182.331
0.408381,3.91288,4.24536,3.43338,2.56,2.12,1.44,131.269
7.4829,1.17924,1.68892,1.64894,0.88,2.4,0.88,85.3972
1.85875e-08,1.08031,2.02409,13.3421,2.52,3.12,2.76,201.72
2.61452,9.78721,5.61603e-09,4.22406,1.84,2.56,3.84,157.676
6.85581,2.36006e-08,0.402405,7.50057,3.84,3.84,2.36,259.317
1.69287,3.06433,2.06234e-08,13.6035,2.96,1.16,1.52,163.778
10.494,2.15142,1.06401e-08,2.52546e-08,0,1.24,3,41.76
4.09005,5.2733,2.63665,1.57823e-07,3.44,1.8,1.88,167.423
8.01279,4.56711,7.34258e-08,1.31705,2.2,1.24,1.6,124.16
3.29339e-08,2.55258e-08,2.21508,14.0931,2.2,3.44,1.48,191.852
3.69023,11.8711,3.06534e-07,2.76035e-08,0.44,1.08,0.04,43.68
7.88009,0.96231,1.55173,1.60587,3.2,3.6,3.88,218.416
8.06577,2.37176e-07,1.85345e-07,6.55705,3.96,2.64,1.36,227.2
5.32652e-08,5.86975,4.21303,1.91723,1.24,0.32,2.2,52.864
1.64173,8.20371,2.11836e-08,7.69279,1.96,0.36,1.44,96.1913
0.250193,10.9172,1.23949e-07,6.84631,0.4,1.76,3.68,80.829
1.86717e-08,9.34703,7.35536e-09,9.09514,2.76,0.08,3.12,140.4
4.54111,1.83487e-08,1.34895,8.83428,0.48,1.84,3,67.349
1.66861e-08,10.1205,1.25452e-07,8.19271,0.04,1.12,1.72,39.78
7.51685e-09,8,4,1.8439e-08,1.72,1.96,0.28,93.568
5.73565,1.23531e-06,1.67973,5.96129,2.8,1.72,2,147.842
2.98259,9.29786,1.12355,1.18536,0.96,1.48,3.48,80.2819
2.39453e-08,7.50171,4.04983,0.448465,3.8,1.04,1.52,154.571
2.20239,1.34468e-08,3.91904,5.87856,2.28,1.8,0.64,110.853
11.9757,3.25187e-06,0.00970944,0.014562,0.36,1.84,2.76,69.5223
0.738925,1.36559e-08,4.50443,6.75665,3.6,3.24,3.36,221.469
5.52244,8.95021e-09,5.48314e-09,10.7959,1.04,2.04,1.76,97.6
9.21107,8.91846e-09,5.60291e-09,4.64821,2.08,2.52,0.12,144.16
7.67609e-08,8.57669,1.25393e-08,9.99386,3.36,1.76,3.84,216.383
1.1967,1.99927e-08,3.14235,9.6259,3.36,0,0.4,110.861
7.38829,6.49625,1.56779e-08,0.10723,2.96,2.52,1,182.88
2.09055e-08,10.2963,2.99537,2.30439e-08,3,1.96,3.6,165.18
4.6015e-08,8.2048,0.769351,8.37613,2.28,0.52,2.84,119.418
4.97868,8.95582,2.71899e-08,1.25374,2.8,1.64,3.28,165.851
3.97741,4.44631e-08,1.88704,8.33888,2.32,1.76,2.92,133.327
5.43982,3.55945e-08,1.61614e-08,10.9336,2.72,1.68,1.64,156.58
7.5717,6.5928e-08,7.77849e-08,7.3805,2.72,1.64,1.12,152.64
5.11502,3.32835,1.79288e-08,7.5919,1.68,0.04,2.44,77.92
7.92967,2.71356,1.35678,1.04542e-07,1.6,1.68,1.92,101.146
3.52263,10.3755,1.53427e-08,2.02425,0,1.6,2.2,47.3387
3.64366,5.2909,5.37434e-07,7.75451,1.68,3.16,0.36,148.249
0.648648,2.3388e-06,1.58541,14.6911,0.04,0.32,1.28,11.5637
1.59145,4.39771,0.3305,11.3356,0.76,1.72,0.2,71.6102
9.44734,3.32764e-08,1.24668e-08,4.25443,3.16,3.24,0.2,204.96
2.70127,3.2232,4.5754e-09,11.7375,0.84,0.28,1.24,45.28
7.08861,7.01627,6.7502e-09,1.48933e-07,2.2,3.52,2.24,181.876
3.9883,1.16513,1.08739,9.09382,1.64,1.96,0.4,105.541
1.99548e-08,12.8444,1.88056,8.60143e-08,0.44,3.08,3.28,100.764
5.66208,1.76528,1.54535e-08,8.50371,2.24,0.48,0.28,102.24
6.00158,2.84768e-08,3.65932e-08,9.99736,3.88,2.56,0.28,222.126
2.79552e-08,7.05813,7.50162e-08,11.7655,2,1.64,3.8,151.762
6.81558,7.40632,1.43102e-08,2.87798e-08,0.6,2.2,1.04,80.96
2.42179,8.454,1.52393e-08,6.10069,1.8,1.68,2.92,128.635
7.84321,2.77119,1.3856,2.7254e-07,1.16,2.2,3.92,104.517
2.39355e-08,1.19741e-07,2.29126,13.89,2.36,1.48,3.28,143.981
1.53599,11.9563,1.30913,9.39217e-08,2.44,1.2,2.84,131.092
5.66123,4.78956e-08,4.65902e-08,10.5646,0.56,0.8,3.28,54.72
6.10577e-08,8.85009,7.54812e-08,9.67489,2.72,3.12,2.96,219.96
3.09787,5.69136,1.37218e-08,8.19695,3.68,3.92,3.88,276.101
4.24485,4.35852,2.66621,0.730426,1.64,3.64,0.12,135.394
1.2552e-08,8.02456,0.06796,10.4568,2.24,2,3.12,167.957
1.16329,5.90098,2.02076,5.78803,3.2,0.24,3.2,132.794
1.80709e-08,4.78056,0.776772,12.3513,1.4,3.76,2,165.025
8.1607e-09,1.74705,4.6253,5.62766,1.88,1.72,2.08,101.211
8.74803,3.31249,0.583262,1.47132e-07,0.52,3,3.12,100.816
3.19971,9.37137,1.02112e-08,3.73388,1.36,1.8,2.28,107.84
7.94409,3.29193,0.669683,1.13345,3.96,0.32,1.52,166.803
6.55736,1.38261e-07,2.17706,3.26559,1.6,3.24,2.56,136.43
0.209621,4.30894,1.0109e-07,14.6235,1.44,1.2,2.04,105.493
1.32546,15.2493,2.77912e-08,4.76897e-07,3.16,2.12,1.8,200.913
4.58939,1.93472,3.35228e-08,10.0938,0.44,0.72,1.04,39.04
2.17277e-08,7.91217,0.21158,10.2049,1.12,3.6,0.64,147.729
7.21101,6.84142,4.67877e-08,5.52493e-08,3.32,0.44,1.72,150.24
8.25143,8.12486e-08,2.1757e-07,6.24762,1.32,2.32,2.32,117.76
4.62593,4.92079,1.24254,3.23576,1.76,3.96,0.68,158.485
3.38195,12.2802,2.69734e-08,0.0364767,1.08,1.84,1.76,95.049
4.53653,2.88829e-08,1.24834e-08,12.4391,3.64,2.64,0.52,227.511
9.78463,1.51821,0.720387,2.54774e-08,2.16,1.52,0.52,119.197
6.29902,1.30406e-08,3.93767e-09,9.50164,2.2,3.92,3.44,200.731
11.3848,3.71436e-08,5.27773e-07,1.02526,1.52,0.88,3.2,94.72
5.09303,5.57636,0.314203,4.16799,1.12,3.6,3.16,142.563
7.65954e-09,2.39258,4.56074,5.04668,1.52,3.72,3.08,140.589
1.61307,5.63944,3.10728e-08,10.7322,2.36,2.72,1.84,179.855
4.73955,0.638338,1.52903e-08,11.356,2.4,1.76,3.64,156.752
9.99639e-09,10.2651,0.960879,5.46173,0.2,3.16,2.12,95.3251
8.075,1.07895e-07,1.21984,3.28877,3.16,1.04,3.48,155.521
7.21241,3.19173,1.59586,3.6606e-07,2.4,3.52,3.52,182.109
5.5433e-08,15.4795,6.49216e-08,1.94064,3.08,3.08,3.04,235.44
7.87227,5.89676,1.53125e-08,1.91084e-08,2.76,3.04,3.96,200.144
5.50816e-08,4.5606e-07,2.53299,13.2454,2,1.52,1.56,115.385
1.34422e-07,8.19883,1.2176e-07,10.4347,0.52,1.76,3.24,85.5
5.64075e-08,0.682205,0.680722,17.3888,1.08,1.28,3.96,102.073
1.42599,4.82795,1.06969e-08,11.9907,0.12,3.44,2.64,105.642
5.54852,9.35942e-09,3.50254e-09,10.7525,1.76,1.2,0.36,100.64
1.00157e-07,7.16732,0.212045,11.0727,1.84,1.16,3.88,128.823
4.13826,2.18653,4.4064e-09,10.552,2.88,1.6,0.68,157.685
5.25828e-08,6.32181,4.16782,1.51037,0.6,2.08,3.08,71.0618
3.39745,6.79702,4.68596e-09,6.40773,3.28,0.24,0.36,138.948
1.67487e-08,7.76186,1.62619,6.60799,1.76,1.76,0.68,108.64
3.72156,3.84111e-08,2.86557,6.15588,1.48,2.64,1.48,109.989
2.60395,1.59806,6.02279e-09,13.7957,3.52,3.56,3.6,278.568
5.37939,6.12652e-08,4.59594e-08,11.0344,0.2,2.16,1.12,64.32
2.6201e-08,5.9948e-08,2.29333,13.8845,1.16,2.4,3.4,119.38
1.2634e-08,5.56032,4.24397,2.19571,0.32,3.76,3.64,98.5988
6.05285,2.4935,8.10935e-08,7.00282,1.8,3.36,2.88,165.154
8.95138,1.3661,3.68221e-08,3.48725,2.68,3.32,3.96,203.224
2.24594,6.43064,2.60135e-08,8.75435,2.32,2.68,0.4,167.33
6.85772,0.144103,8.06697e-09,8.40235,2.8,3.4,1.24,199.289
1.75749e-08,5.746,3.82703,3.09091,1.4,2.52,0.08,94.2691
1.48339,8.68027,0.280463,6.6528,1.16,1.44,0.56,83.7447
3.65024,9.26326,1.16592,3.58906e-08,1.6,2.96,1,130.085
8.56859,4.90202,1.62787e-08,2.14732e-07,3.4,1.88,1.2,185.92
3.95669,11.4904,1.41718e-08,4.19052e-08,1.6,3.96,2.36,174.47
5.6259,8.78399,1.67125e-08,0.375512,2.8,0.56,1.6,131.84
3.98505,7.03016e-08,1.98973e-07,13.3583,2.4,3.52,0.36,199.875
7.54174e-09,10.6076,1.36448,3.98586,2.96,2.8,2.04,200.242
1.18984e-08,3.18564,4.48144,4.33292,3.76,2,1.48,175.353
6.44144,0.753456,2.76315e-08,8.38523,3.8,0.16,1.04,160
5.80498,3.17645,6.59167e-09,6.61917,3.04,0.68,3.12,150.918
6.86829e-09,10.0116,0.854671,6.0407,0.8,2.28,1.36,92.8536
3.97023,3.42817,4.09479e-09,9.38342,3.6,2.84,3.44,237.531
0.0199967,9.12967,1.40224,5.57607,0.04,0.04,0.72,4.352
5.19372,0.509236,2.37584,4.41412,0.32,3.72,0.2,90.452
3.55282e-08,5.63932,4.23607,2.12461,2.32,1.36,1.96,108.449
1.71824,0.126106,2.67903,9.84508,1.84,3.4,0.88,148.121
5.12982,7.26422,3.51202e-08,2.97538,1.36,3.04,2.72,139.235
3.08386,6.23857,2.58509,0.688342,3.96,1.68,0.96,182.345
5.13687e-08,8.89581,1.24314e-08,9.62155,1.08,2.52,0.76,120.06
6.58769,7.73187,5.808e-08,3.51426e-07,3.28,3.6,2.8,231.077
4.5429,7.02878,1.27082e-08,4.22825,2.24,1.56,0.92,130.809
3.96929,3.49722,0.368856,8.3208,1.36,3.04,3.96,142.939
4.68104,2.41198,9.14009e-09,9.3843,0.76,2.68,3.36,109.219
1.51234e-08,4.88012,5.53705e-08,14.3065,3.8,2.36,0.56,245.479
6.45848e-09,3.15664,4.48434,4.35902,0.32,2.44,3.72,71.5864
10.944,1.35537,1.50479e-08,0.178787,2.84,1.56,1.92,158.72
1.09682e-08,10.6305,0.950262,5.06367,1.6,3.4,0.48,153.607
0.258468,15.3903,4.35475e-08,1.61387,3.92,3.56,2.8,283.828
11.9512,2.10229e-07,1.49149e-08,0.0813564,3.56,1.04,3.56,181.6
1.07308e-08,6.5572,1.75535e-08,12.3499,1.44,1.56,3.32,121.86
2.11357,3.61009e-08,2.74696,9.15216,3.56,2.84,1.52,210.8
3.44079,8.45206,0.381188,3.38811,1.08,3.04,0.4,115.805
6.50474,6.17525,0.297885,1.15995,0.2,0.48,0.04,17.6102
4.54799,2.01882e-08,2.78657,4.98916,1.72,3.2,1.12,131.2
3.49371,3.44235,0.306168,9.34463,0.76,0.4,1.24,42.5107
2.8327,6.7198,1.88381e-08,7.43906,2.8,0.52,0.68,129.002
6.6644,1.56163e-07,1.25421,5.54812,0.8,1.48,2.6,69.3398
0.795917,1.93469,4.28816,4.98123,0.44,2.08,1.52,58.88
6.16962,5.04527e-08,2.58485e-08,9.71729,1.68,0.96,2.92,101.92
2.77937e-08,9.08087,1.59915e-08,9.40566,2.16,1.8,3.72,162.54
9.08786,3.96729e-08,0.328279,3.97815,0.72,1.16,3.2,66.8138
6.42103e-08,8.01118,2.3999e-08,10.6536,1.48,0.28,0.88,78.12
1.13073e-08,6.85498,7.78144e-09,12.0025,0.72,2.84,3.24,123.66
2.10442,2.18714e-08,3.95823,5.93735,3.6,2.36,2.4,183.167
7.47568,3.59591,3.84077e-08,3.34532,1.16,1.96,2.52,103.52
1.16251e-07,9.94248,0.639574,6.69491,0.24,1.44,1.16,48.6633
7.44752e-08,10.1293,5.01332e-09,8.18251,0.08,1.36,0,40.32
6.87358,4.02753e-08,4.66819e-08,8.54404,3.08,1.28,1.4,159.52
8.82461,1.84621,1.08553,0.243646,0.6,1.08,2.6,53.1894
2.78662,11.3095,0.0242363,2.09653,2.04,1.96,3.24,146.594
2.70281,4.62681,0.727035,8.15862,2.76,0.2,0.56,111.669
10.5965,1.50394,9.9584e-08,0.584618,2.28,1.96,1.24,143.2
3.46092,7.34681,5.62461e-07,5.66051,0.28,1.64,3.04,63.4695
3.41784e-07,3.82738,3.72344e-08,15.5347,2.48,2.96,2.28,213.736
4.9664,8.74622,1.53591e-08,1.51875,2.28,1.64,1,134.56
1.82346e-08,12.74,0.153395,4.72764,1.04,0.32,1.92,62.0859
2.51623,2.00315,3.23707e-08,13.4693,0.44,2.96,0.48,93.4513
4.46702e-08,9.31657e-08,2.84876,12.4033,3.24,1.52,1.52,171.198
3.0129,5.78415,0.41691,7.11855,2.88,3.88,2.88,228.361
6.63022e-09,7.53959,1.33502e-08,11.2038,2.6,0.28,0.6,127.26
3.25563,5.38991,1.19252e-08,8.28572,2.6,2.08,1.44,164.673
5.44371,4.32651e-08,1.2522e-08,10.9271,0.8,3.36,0.96,116.48
4.97407,10.037,4.30904e-09,1.79321e-08,2.16,3.72,0.68,181.458
6.98348e-08,1.73578e-07,1.47066,16.0782,2.88,0.56,1.72,152.515
5.32077,9.54175,6.04708e-09,4.2692e-08,2.48,3.2,0.32,178.518
1.71284e-08,6.76592,4.12341,1.11067,3.6,3.16,3.96,214.257
8.03466,0.823208,1.19737e-08,5.64849,0.6,1.64,1.12,67.84
0.284684,14.0997,0.658821,1.31906,0.88,1.2,3.48,77.7989
10.2679,3.25047e-08,9.84955e-09,2.8869,1.6,1.92,0.48,112
5.13402,3.02638,0.646647,6.18814,1.48,1.12,1.56,87.1468
7.27336,3.71362,1.32944,1.55054e-08,1.08,0.68,2.88,61.2027
0.649511,1.23688,1.13858e-07,17.4745,1.56,0.36,1.44,84.7941
5.54788,6.50438,4.53e-09,3.1651,3.4,2.48,1.6,203.716
5.24877,2.7906e-08,2.03089,5.83635,3.04,2.12,2.44,166.473
3.28671,3.67201,2.93376,2.41478,0.64,1.32,2.36,54.485
3.87376,8.78751,1.23437,1.04982e-07,3.16,2.56,2.64,191.681
0.382584,10.0194,2.8774,4.65071e-08,2.88,0.2,0.76,100.311
1.05146,7.72724,7.82504e-09,9.23245,3.12,0.2,1.72,148.283
3.9393,0.794839,3.1448,4.12107,1.12,3.96,0.4,122.761
0.475441,8.45421,5.49877e-09,9.34436,0.12,2.36,1.16,72.6737
4.49631,0.953982,1.73128,6.77644,2.6,2.8,2.16,167.034
7.30676e-08,3.48389e-06,3.47466,10.7342,1.72,2.2,1.24,110.246
2.79908e-08,1.47523,1.81315,13.4438,0.6,3.28,0.2,102.947
3.55733,1.20757e-07,0.718773,12.1544,1.44,3,0.44,127.745
1.27582e-08,6.81353,4.11865,1.06783,3.76,1.44,0.56,158.923
2.73484,4.31973e-08,1.49359e-08,15.4419,0.32,1.36,1.16,50.2377
4.01047,7.84929,8.53906e-09,4.15839,3.72,2.76,3.84,239.729
7.23835,5.69079,6.74673e-09,1.29683,1.68,3.12,2.28,151.2
0.491723,6.03307,4,1.47521,2,1.56,0.88,97.12
1.85922,3.56072,6.38807e-09,12.7471,0.4,0.64,2.92,44.0904
6.52361,7.82342,8.72059e-09,3.05052e-08,1.88,0.08,2.08,85.44
2.03996,3.21814,1.79701,8.05355,2.12,1.08,2.28,106.285
1.25342,13.0525,2.74149e-08,2.6831,0.6,2.2,2.44,92.4197
1.21869,6.68801,0.18239,9.6798,2.84,0.2,0.96,129.055
6.84512e-09,11.7152,1.84763,1.40521,1.48,2.72,3.36,133.053
2.15918,14.0583,9.74487e-08,1.63405e-07,2.6,1.36,0.2,143.824
3.61047,9.33124,2.01617e-08,3.09611,2.52,1.72,0.12,144.509
5.12,5.80805,0.678544,2.88117,1.52,2.56,3.4,131.252
2.35883e-08,9.65792,2.08361e-08,8.73243,1.48,2.16,3.56,140.94
10.313,1.03013e-07,0.674809,1.01221,3.48,1.6,1.28,177.322
5.0865,9.87642,1.14211e-08,2.37353e-08,3.44,1.56,0.84,178.777
1.46151,2.20581,0.427292,13.8513,1.56,0.44,1.24,75.4552
1.7712e-08,11.7598,1.44901e-07,6.28024,2.28,0.12,2.72,118.08
5.04218,2.74346,2.45675e-08,8.39566,3.92,1.92,0.4,207.073
3.05375,4.85943e-08,0.890191,12.5366,0.52,3.44,1.12,103.728
7.49747,2.77152e-08,1.29558,4.04932,3.64,0,3.28,148.355
7.76428,3.46418,1.25727e-08,3.01799,3.96,0.72,2.56,185.92
1.53359,14.952,2.91661e-08,1.95863e-07,3.36,1.32,2.92,192.312
6.86457,1.72778e-08,1.27441e-08,8.55906,1.12,2.92,2.72,125.76
7.21319,2.32828e-08,1.68073e-08,7.97802,0.52,1.68,2.32,70.4
8.75584,4.63451,3.37021e-08,1.49722e-08,2.84,0.48,2.68,135.84
0.467477,9.10213,2.93341,0.779282,3.12,0.52,0.28,115.79
5.68529,5.1278,6.8016e-09,4.54208,0.68,1.76,3.56,83.8374
5.31962,3.83587e-08,1.5569e-08,11.134,2.8,0,1.36,117.44
1.21584e-07,9.51135,3.33878,6.33885e-08,3.32,2.92,2.36,195.553
5.07621,9.89113,3.89692e-09,1.92131e-07,2.24,1,0.44,115.36
9.44313,3.86475e-08,1.81262e-07,4.26144,1.96,0.8,0.16,98.24
4.5157,3.10345,1.41002e-08,8.85313,3.24,0.72,3.04,160.282
0.527939,3.20431,1.94498,10.1951,1.2,0.4,1.92,54.0076
6.27285,1.49036,2.14183,2.09497,3.84,3.96,1.84,239.478
9.57469,2.6857e-08,8.322e-09,4.04218,0.84,2.24,2.08,95.68
0.455722,12.9921,1.53111,1.33062e-08,1.72,1,1.4,89.0506
1.53314e-08,14.2651,1.28384e-08,3.35743,1.64,3.32,3.96,181.26
2.80324e-08,9.12312,2.87346,1.6938,0.56,1.64,2.72,60.7725
1.57364e-08,14.0441,1.3557,2.19356e-08,1.4,3.88,2.6,161.836
2.35385e-08,9.57121,2.34384e-08,8.83359,2.28,1.32,0.8,141.84
5.15,1.47799e-08,5.85428e-09,11.4167,1.32,1.84,3.4,112.675
5.37487,9.10484,0.157339,2.43261e-07,0.16,3.32,2.04,92.9813
9.03842,1.7893e-08,8.17515e-09,4.93597,2.32,0.6,3.44,120.96
4.07665,3.35035,1.56307e-08,9.29684,1.32,1.32,2.08,93.1217
2.621,11.6284,0.774428,2.64507e-08,0.88,0.68,0.92,49.0046
2.98159e-08,9.6052,0.948176,6.26546,3.52,3.72,2.84,259.294
2.06743e-08,2.71007,1.82421,11.9737,0.28,3.84,2.8,115.581
5.09553,6.45012,2.56348e-08,3.98231,3.48,2,2.8,200.953
1.88965,7.09576,2.31424e-08,8.5722,0.08,3.72,2.64,110.091
0.920233,4.82044,1.71702,8.26373,2.32,3.72,2.76,192.314
3.86003e-08,8.59984,0.472521,8.70679,3.88,1.88,0.96,223.537
1.25992e-07,0.70682,4.72932,6.56386,0.6,2.96,1.64,81.8919
1.40035,3.08873,0.113331,13.7603,2.56,3.76,1.44,226.47
9.97669,2.89045,9.13513e-08,6.19132e-08,2.16,3.8,0.4,179.2
5.89309,8.72416,2.00413e-08,1.44205e-07,2.56,3.24,1.76,188.033
8.30175,5.28322,1.23228e-08,5.28679e-08,2.92,3.28,2.24,204.549
6.61231,3.86617,4.26693e-08,4.46896,0.88,1.56,1.64,79.2
1.87989e-08,8.97667,2.53023,2.77995,2.56,1.88,2.08,142.427
5.47081,9.13435,9.10834e-09,0.225242,0.16,2.16,3.28,71.4246
5.53363,9.23767,2.025e-08,1.20298e-07,0.64,3.24,2.44,113.513
5.62549,3.16092,5.3237e-09,6.93644,0.36,2.84,3.28,96.1073
7.7311,1.87346e-08,1.07757e-08,7.11484,1.2,3.48,2.4,141.12
5.17182,9.75454,8.06437e-07,1.39856e-07,1.2,2.8,0.64,117.76
7.19793,1.3437e-07,0.253484,7.3275,3.72,2.44,0.32,206.612
1.14724,15.3875,7.43952e-08,0.135796,3.28,3.8,2.2,254.364
6.26497,5.94959,1.69532e-08,2.61719,0.84,2.44,3.52,106.508
4.40239,1.95705e-08,1.68731e-08,12.6627,3.44,0.28,0.36,145.76
1.13286e-08,5.26167,1.36938e-07,13.8614,0.16,0.28,1.36,20.88
9.85904,2.00674,0.46015,2.01129e-08,0.36,3.68,3.2,112.159
7.90096e-07,0.216475,2.38939,13.3757,0.24,1.84,0.12,43.392
2.05052,2.97354,2.39051,6.73863,1.24,2.48,3.16,107.537
11.5468,0.302101,0.15105,8.66563e-08,0.88,2.36,0.76,93.6716
2.2461,10.9448,1.05707,0.668717,2.2,3.08,1.64,166.774
6.5988,0.846618,1.52928,3.93621,2.48,1.96,0.92,137.686
7.64807,1.23533,1.61724,1.49937,0.24,2.64,2.12,72.9092
0.764766,5.05892,1.51658,8.77909,2.32,1.12,1.56,118.121
3.63702,7.85231,2.07539e-08,4.77728,3.56,0.6,0.6,161.069
10.9217,1.44865,0.0401325,4.79487e-08,0.48,3.8,2.84,121.439
8.38668,5.16188,2.65914e-08,1.69435e-07,3.6,2.16,1.04,200
6.18134,4.34687,1.42051,0.838377,2.52,3.04,2.56,172.895
7.9354,5.80657,4.45795e-08,1.00184e-07,0.36,3.52,3.92,114.56
9.49645e-09,7.24924,1.12873,8.53262,0.84,1.76,2.76,84.5679
3.01303,12.8385,3.73448e-08,1.11852e-07,0.84,2.56,3.04,109.881
0.24489,4.57109,1.50632e-07,14.2589,1.76,2.56,1.52,154.96
10.8664,1.61937,1.05855e-08,2.76616e-08,2.56,3.96,2.48,207.36
3.98873,9.87126,8.51438e-09,1.83564,3.04,0.12,1.28,129.826
