x1,x2,omega1,omega2,h
138.9,11.7825,32.9622,156.32,-230.765
202.525,192.15,113.966,182.243,-1097.73
117.198,38.1008,83.4073,80.734,-485.392
156.226,213.916,216.317,56.1052,-943.514
143.353,203.625,59.6789,121.996,-1243.41
41.5026,96.0922,32.9622,140.321,635.579
108.02,73.9608,103.763,48.1783,-703.762
136.43,157.401,88.6228,86.034,-1147.55
0.282319,187.93,194.04,140.321,2586.8
85.2875,142.186,103.763,91.1813,-154.471
82.548,102.683,108.819,116.593,357.52
166.223,57.2329,194.04,140.321,122.656
143.71,122.85,143.895,38.6736,-1252.49
12.9131,30.735,173.79,75.2075,2134.59
2.07552,163.233,98.7466,127.669,1573.87
132.659,149.971,119.266,26.2104,-1479.42
166.589,126.257,103.763,216.317,-51.5164
66.5637,101.198,143.895,5.96032,-104.388
33.585,46.2659,216.317,91.1813,2285.39
128.87,40.2261,88.6228,147.708,43.7353
11.6262,101.376,113.966,147.708,2001.96
94.205,70.706,143.895,86.034,320.775
65.4668,110.838,78.0043,167.038,828.664
54.4203,204.437,119.266,48.1783,-122.871
195.535,106.389,216.317,101.253,-769.475
216.973,196.084,17.7573,69.3594,-1177.86
12.6647,195.789,17.7573,26.2104,-571.442
203.809,66.4323,52.2917,106.283,-1100.15
19.9087,208.42,78.0043,86.034,448.348
96.9584,126.659,98.7466,121.996,-44.4651
109.493,80.7044,194.04,101.253,659.248
91.0639,9.62929,130.641,106.283,691.57
208.086,125.92,151.822,38.6736,-1869.43
23.5865,177.118,130.641,121.996,1393.33
113.647,36.4405,32.9622,116.593,-373.124
141.697,145.395,88.6228,133.724,-696.36
130.055,202.142,43.6804,133.724,-1030
125.67,78.7455,66.2755,26.2104,-943.391
176.63,57.4282,216.317,56.1052,-684.824
10.4773,104.323,173.79,111.377,2245.78
25.6265,176.504,216.317,127.669,2272.57
43.0342,15.3182,103.763,5.96032,261.349
22.8526,211.028,93.7169,5.96032,-258.685
198.76,68.314,93.7169,111.377,-1379.83
132.899,49.3909,17.7573,147.708,-474.52
101.924,43.9033,93.7169,69.3594,-346.658
213.986,127.334,88.6228,121.996,-1705.63
150.006,46.355,72.3308,91.1813,-939.708
4.70427,76.738,72.3308,182.243,2154.11
149.154,47.8786,98.7466,48.1783,-1173.75
123.144,148.102,72.3308,48.1783,-1363.24
170.252,56.3113,130.641,127.669,-548.231
33.6881,42.6733,88.6228,216.317,2272.32
180.965,13.2893,43.6804,48.1783,-577.493
127.013,76.3568,72.3308,116.593,-483.696
106.933,31.7782,194.04,80.734,695.827
125.406,187.269,72.3308,106.283,-1007.94
2.60627,186.636,78.0043,182.243,1809.02
55.6083,206.209,66.2755,167.038,507.347
25.1172,79.7597,72.3308,167.038,1622.54
89.5569,71.0674,103.763,5.96032,-799.056
179.298,201.828,78.0043,111.377,-1735.69
23.7815,198.879,194.04,156.32,2280.01
28.9489,29.5622,103.763,156.32,1961.5
153.033,136.212,119.266,48.1783,-1489.93
56.6755,132.573,161.326,156.32,1626.01
208.07,79.6747,17.7573,106.283,-869.084
208.818,64.256,194.04,106.283,-953.408
98.9545,40.6082,136.942,111.377,539.582
120.883,119.021,59.6789,140.321,-407.154
104.217,165.69,83.4073,5.96032,-1350.89
180.497,170.211,216.317,101.253,-754.083
79.4155,186.211,52.2917,5.96032,-1182.79
140.479,72.1398,88.6228,133.724,-386.285
29.3708,176.205,83.4073,63.0577,231.157
197.158,42.2396,83.4073,38.6736,-975.896
111.827,44.2881,108.819,63.0577,-459.246
108.816,212.914,59.6789,26.2104,-1429.34
76.6848,79.1246,103.763,106.283,403.64
133.005,98.0353,83.4073,69.3594,-1060.17
188.904,202.434,216.317,101.253,-1034.3
8.42165,58.6651,151.822,96.2365,2094.33
208.038,187.996,130.641,48.1783,-1983.98
177.168,199.337,119.266,182.243,-739.671
82.9185,37.3688,194.04,5.96032,357.992
62.5751,117.986,72.3308,75.2075,-122.915
30.3548,6.87021,66.2755,5.96032,148.49
42.7254,32.7838,43.6804,116.593,702.539
119.202,82.9498,52.2917,116.593,-520.949
149.729,158.4,113.966,96.2365,-1083.64
194.897,23.2872,78.0043,48.1783,-896.154
130.29,28.6324,119.266,216.317,940.187
201.195,193.708,119.266,48.1783,-1914.93
148.571,8.42592,17.7573,116.593,-639.289
175.105,36.2975,119.266,63.0577,-1250.49
34.7634,105.199,78.0043,26.2104,-4.38908
106.92,30.6711,151.822,127.669,747.661
94.3328,50.0244,108.819,167.038,860.476
175.932,47.556,98.7466,69.3594,-1256.07
45.2828,48.9766,78.0043,121.996,989.003
79.9468,1.71559,78.0043,38.6736,-271.355
43.0422,149.997,161.326,156.32,1801.71
112.715,205.536,103.763,69.3594,-1083.98
123.008,43.2026,43.6804,75.2075,-822.26
184.484,132.483,43.6804,167.038,-1180.25
48.7662,4.25883,17.7573,147.708,883.865
139.399,139.326,161.326,167.038,217.165
51.1557,20.4418,17.7573,156.32,871.792
97.4998,112.542,72.3308,156.32,182.013
163.638,1.1912,113.966,101.253,-599.363
188.757,120.124,72.3308,56.1052,-1271.5
109.91,149.766,151.822,216.317,1103.95
5.71029,58.8391,119.266,127.669,2131.21
215.686,50.8464,59.6789,91.1813,-1032.58
41.666,22.186,52.2917,91.1813,595.998
147.621,100.131,83.4073,91.1813,-1054.96
84.5529,164.457,78.0043,116.593,-207.617
139.591,122.865,98.7466,91.1813,-941.444
101.026,130.864,32.9622,91.1813,-828.229
210.973,50.214,119.266,96.2365,-1476.52
93.542,212.403,52.2917,101.253,-832.917
177.294,145.349,216.317,91.1813,-697.694
65.8448,169.757,108.819,56.1052,-214.994
6.57372,31.572,194.04,56.1052,2256.83
72.2062,105.872,78.0043,133.724,394.087
96.5381,6.10264,216.317,140.321,1804.29
36.295,23.8116,124.793,121.996,1719.32
114.477,96.3508,72.3308,140.321,-150.889
141.438,128.895,108.819,48.1783,-1361.02
198.028,130.684,52.2917,147.708,-1504.3
13.7956,105.865,130.641,56.1052,1195.68
183.165,88.7684,88.6228,127.669,-1110.95
51.2213,37.9433,72.3308,167.038,1319.93
176.659,121.283,143.895,182.243,-272.568
8.94149,115.566,108.819,101.253,1477.51
198.668,34.3445,143.895,111.377,-941.589
110.823,88.314,17.7573,127.669,-521.539
14.8616,12.7319,32.9622,5.96032,70.7882
83.2551,52.2522,43.6804,216.317,1050.68
90.8544,178.098,17.7573,86.034,-1017.47
118.026,72.431,194.04,75.2075,278.273
115.109,80.2078,173.79,121.996,565.061
198.228,10.1124,66.2755,48.1783,-746.612
49.109,123.202,66.2755,116.593,451.913
39.8395,137.412,59.6789,91.1813,241.843
8.39551,53.3177,143.895,127.669,2351.25
100.432,140.152,108.819,147.708,196.882
197.147,72.6721,216.317,133.724,-338.911
209.132,128.463,113.966,216.317,-594.726
107.816,120.175,124.793,5.96032,-1113.87
84.0331,107.957,136.942,75.2075,177.075
201.352,1.5922,98.7466,75.2075,-1091.69
213.39,93.0141,78.0043,133.724,-1530.66
188.382,98.2481,43.6804,5.96032,-738.529
74.8683,146.04,98.7466,91.1813,-32.5108
67.9186,88.4137,17.7573,106.283,-135.141
117.058,64.0084,143.895,101.253,88.4133
81.1647,72.473,108.819,156.32,900.527
214.393,23.9023,52.2917,156.32,-1138.07
125.858,188.874,72.3308,5.96032,-1348.47
174.469,197.387,119.266,38.6736,-1895.07
45.1359,184.311,216.317,133.724,1950.73
144.198,75.1924,59.6789,216.317,201.71
120.586,119.214,143.895,63.0577,-577.872
120.594,43.1288,78.0043,38.6736,-950.461
28.8889,107.359,88.6228,182.243,1759.22
124.836,163.927,43.6804,86.034,-1280.99
23.8529,96.1494,88.6228,127.669,1348.97
200.522,156.442,194.04,106.283,-1206
5.43287,170.277,124.793,127.669,1745.72
28.712,171.451,72.3308,156.32,1083.89
162.831,109.527,52.2917,96.2365,-1238.53
132.005,3.68334,17.7573,101.253,-559.207
40.5277,203.3,78.0043,91.1813,149.157
93.8069,107.268,194.04,140.321,1226.01
135.839,205.07,32.9622,38.6736,-1225.83
93.4326,110.474,17.7573,127.669,-366.717
58.2217,79.6787,93.7169,26.2104,-167.432
188.843,37.7588,72.3308,86.034,-1067.72
16.0998,207.242,103.763,38.6736,305.605
42.1891,132.586,72.3308,86.034,293.902
124.755,98.5411,216.317,56.1052,84.4763
0.293891,165.424,59.6789,86.034,790.144
100.859,150.171,83.4073,38.6736,-1125.53
140.322,38.384,216.317,63.0577,114.416
184.092,53.4141,173.79,147.708,-271.129
99.4074,57.4489,17.7573,111.377,-401.183
195.168,11.4829,103.763,96.2365,-1193.33
114.441,136.86,88.6228,167.038,52.5014
14.065,76.7,17.7573,216.317,1780.78
97.5184,208.562,108.819,156.32,61.8029
4.02661,188.309,98.7466,156.32,1724.95
22.7155,76.6931,161.326,5.96032,957.215
142.666,161.464,17.7573,116.593,-1252.62
129.907,105.305,119.266,69.3594,-830.724
163.528,106.711,32.9622,48.1783,-866.776
189.395,210.055,173.79,75.2075,-1696.94
29.9764,156,43.6804,111.377,387.002
189.341,158.753,98.7466,140.321,-1290.09
178.315,176.482,130.641,91.1813,-1506.69
87.0813,127.401,161.326,106.283,599.026
160.478,58.9008,98.7466,133.724,-552.569
149.002,92.334,194.04,133.724,226.274
7.89026,24.6204,93.7169,156.32,2259.86
89.4144,62.4243,173.79,127.669,1155.43
152.349,143.566,161.326,69.3594,-1009.69
133.057,104.637,93.7169,5.96032,-1185.45
111.856,87.841,83.4073,48.1783,-935.116
171.582,72.353,93.7169,101.253,-1116.73
0.431241,86.8614,161.326,26.2104,1520.16
178.375,92.9659,108.819,116.593,-1050.27
173.077,21.5552,88.6228,91.1813,-1065.75
102.949,123.471,103.763,96.2365,-346.966
70.9783,82.5579,17.7573,38.6736,-624.075
204.711,42.0447,72.3308,116.593,-1210.04
132.607,128.453,93.7169,26.2104,-1365.85
173.306,176.911,161.326,167.038,-495.59
18.6716,31.0182,32.9622,140.321,1272.67
16.8145,67.4069,93.7169,63.0577,995.457
50.2374,210.603,143.895,116.593,858.188
122.112,165.079,108.819,167.038,-46.5923
48.6809,90.4371,119.266,63.0577,585.232
161.5,95.4005,103.763,38.6736,-1362.59
25.8068,168.129,194.04,140.321,2206.57
207.908,177.081,151.822,26.2104,-2021.76
26.4046,16.443,59.6789,111.377,1169.51
31.7176,125.639,108.819,69.3594,708.306
17.2355,198.732,216.317,121.996,2277.96
188.64,110.616,52.2917,140.321,-1366.47
29.5124,169.174,93.7169,182.243,1551.68
32.6985,120.285,143.895,182.243,2191.66
166.935,89.3731,72.3308,167.038,-590.225
92.3768,159.153,43.6804,96.2365,-705.439
144.266,134.811,124.793,140.321,-406.998
213.768,148.509,78.0043,106.283,-1637.31
1.94441,129.634,66.2755,133.724,1446.46
40.2343,45.3659,88.6228,147.708,1457.63
133.365,66.3604,124.793,167.038,286.586
167.685,100.968,130.641,80.734,-1160.28
45.2259,177.967,52.2917,48.1783,-521.235
171.008,189.056,161.326,69.3594,-1488.79
161.691,50.8289,130.641,140.321,-279.936
167.471,199.712,143.895,111.377,-1166.3
197.953,176.79,216.317,216.317,56.0243
90.8943,197.621,130.641,156.32,443.022
107.575,180.245,17.7573,116.593,-954.555
109.291,169.28,72.3308,111.377,-659.439
62.5891,136.651,17.7573,106.283,-253.476
175.366,89.366,151.822,26.2104,-1639.56
108.847,77.7382,108.819,121.996,38.0612
70.168,135.968,194.04,101.253,1146.04
103.709,93.7299,194.04,182.243,1521.14
27.6781,154.849,108.819,26.2104,232.691
164.861,171.034,72.3308,48.1783,-1446.62
148.457,45.8782,161.326,96.2365,-280.104
123.959,174.379,83.4073,96.2365,-970.128
124.31,215.452,173.79,56.1052,-800.436
141.086,74.1423,43.6804,86.034,-987.875
88.6336,176.493,93.7169,63.0577,-733.629
10.8491,61.551,124.793,91.1813,1718.25
65.8929,111.298,66.2755,86.034,-108.168
53.6701,181.698,59.6789,80.734,-288.725
98.9958,83.5358,143.895,106.283,385.711
36.1014,24.0044,216.317,38.6736,1804.07
192.721,121.04,59.6789,69.3594,-1226.29
61.5726,195.505,136.942,167.038,1149.47
161.918,176.172,59.6789,63.0577,-1426.51
25.6603,93.6705,151.822,147.708,2158.73
166.081,47.4792,194.04,133.724,98.2723
126.051,188.327,83.4073,111.377,-903.806
127.066,97.1057,59.6789,127.669,-532.577
150.45,123.571,216.317,56.1052,-478.154
59.2172,100.933,151.822,91.1813,960.388
172.228,72.77,98.7466,91.1813,-1197.98
144.182,29.1766,52.2917,167.038,-151.128
70.9727,206.768,143.895,48.1783,-183.851
29.2431,200.285,108.819,86.034,621.013
34.377,120.114,88.6228,133.724,1124.23
209.566,41.796,216.317,156.32,-212.995
83.823,48.8667,59.6789,156.32,552.28
18.4444,118.684,151.822,167.038,2381.86
195.991,172.795,72.3308,75.2075,-1560.97
10.0478,47.7122,72.3308,75.2075,1103.67
167.576,7.59478,88.6228,182.243,-22.2805
73.5762,129.948,66.2755,106.283,-89.3757
103.143,121.136,130.641,96.2365,-72.3403
132.088,97.0401,66.2755,140.321,-436.532
57.0717,63.8046,173.79,111.377,1569.16
172.179,116.1,143.895,26.2104,-1719.99
171.869,119.801,59.6789,147.708,-1050.22
190.246,191.698,143.895,69.3594,-1873.28
98.1335,130.454,78.0043,147.708,49.4223
188.408,109.964,173.79,167.038,-364.455
169.019,167.224,173.79,69.3594,-1279.74
209.103,76.5285,143.895,56.1052,-1679.87
166.917,215.965,72.3308,127.669,-1490.02
117.456,29.0956,151.822,116.593,453.558
86.5859,47.0273,103.763,86.034,151.32
213.929,30.3731,83.4073,216.317,-452.879
122.836,186.8,98.7466,147.708,-397.344
59.1379,70.586,194.04,167.038,2263.95
20.8282,38.0744,216.317,5.96032,1695.57
187.3,145.326,194.04,5.96032,-1952.7
6.04237,215.069,136.942,127.669,1677.08
20.7208,187.047,98.7466,75.2075,618.377
192.772,101.267,43.6804,38.6736,-887.123
19.9931,107.994,78.0043,216.317,2151.36
158.194,87.1793,83.4073,121.996,-843.036
135.686,16.0096,59.6789,182.243,216.863
114.339,168.973,216.317,48.1783,-89.0439
203.201,51.6042,59.6789,106.283,-1101.53
20.1481,108.708,151.822,26.2104,982.826
112.631,97.2665,113.966,26.2104,-1014.66
18.187,132.981,98.7466,56.1052,689.227
82.0082,144.973,113.966,106.283,146.451
13.7855,153.173,88.6228,106.283,1088.23
195.05,196.387,103.763,167.038,-1223.28
23.8977,198.744,103.763,80.734,619.839
62.5938,215.789,32.9622,106.283,-478.866
214.176,65.0032,66.2755,140.321,-1349.99
52.0094,46.0387,119.266,156.32,1635.53
18.9789,206.102,143.895,182.243,2095.35
97.1142,141.253,173.79,48.1783,-93.3875
182.743,157.331,72.3308,96.2365,-1590.08
51.974,102.628,103.763,69.3594,385.185
216.986,206.031,124.793,147.708,-1636.1
103.182,127.637,93.7169,111.377,-279.016
136.998,148.613,124.793,38.6736,-1376.93
152.235,186.546,78.0043,133.724,-1072.21
61.5517,59.8652,78.0043,133.724,769.897
137.312,4.92082,124.793,80.734,-385.954
140.711,70.7319,52.2917,101.253,-926.602
32.518,124.63,78.0043,86.034,556.54
137.304,88.9167,143.895,147.708,88.8934
100.549,143.167,136.942,69.3594,-319.527
186.523,103.359,103.763,26.2104,-1337.08
117.084,77.8322,78.0043,156.32,80.7143
215.42,129.276,66.2755,91.1813,-1400.44
23.8092,13.5014,119.266,156.32,2273.28
87.9878,173.306,130.641,48.1783,-488.814
71.4331,131.526,151.822,56.1052,267.37
123.742,12.1563,173.79,38.6736,-151.359
161.026,153.896,108.819,167.038,-546.657
180.368,164.005,103.763,38.6736,-1633.24
110.241,82.2078,98.7466,182.243,542.695
196.012,92.909,52.2917,91.1813,-1144.19
58.1583,97.8692,194.04,26.2104,764.176
107.768,167.087,52.2917,38.6736,-1238.02
175.329,113.106,59.6789,140.321,-1145.75
44.0995,124.56,72.3308,121.996,651.236
162.742,132.967,83.4073,5.96032,-1208.29
155.295,186.628,103.763,167.038,-627.685
27.872,158.176,119.266,96.2365,1020.62
39.2516,21.8914,17.7573,5.96032,-250.359
73.5051,18.6431,108.819,63.0577,321.1
105.849,40.1733,194.04,26.2104,136.524
127.31,74.1559,103.763,80.734,-649.039
63.5491,212.74,103.763,56.1052,-396.156
186.287,48.6695,17.7573,96.2365,-707.224
185.003,165.295,108.819,80.734,-1790.97
149.313,117.41,83.4073,140.321,-656.367
69.3335,214.875,113.966,86.034,-107.503
112.904,123.299,93.7169,69.3594,-817.952
60.1231,137.327,130.641,69.3594,368.476
204.543,37.6481,59.6789,96.2365,-1003.24
196.519,153.007,173.79,147.708,-843.471
65.333,30.9556,119.266,111.377,1006.62
50.5213,207.134,113.966,86.034,262.081
140.583,75.7991,161.326,75.2075,-468.344
176.092,131.062,143.895,216.317,37.006
41.8026,146.477,216.317,140.321,2228.03
104.572,53.5403,161.326,133.724,854.057
129.657,30.6522,143.895,182.243,804.941
115.22,205.652,32.9622,101.253,-1225.38
202.23,9.63465,43.6804,116.593,-845.961
47.8197,154.953,66.2755,147.708,659.269
212.395,80.2631,88.6228,101.253,-1430.54
88.079,185.963,103.763,69.3594,-598.044
180.199,158.557,52.2917,56.1052,-1262.62
194.892,153.868,103.763,216.317,-558.207
40.8935,58.8224,83.4073,216.317,2025.87
194.443,194.227,173.79,69.3594,-1762.77
39.6166,79.6807,59.6789,38.6736,-48.2957
2.73372,158.597,88.6228,147.708,1679.72
193.769,154.282,113.966,216.317,-482.922
50.2758,203.789,88.6228,116.593,332.036
166.725,22.4061,136.942,69.3594,-908.524
78.8789,64.7896,88.6228,111.377,321.021
2.18733,89.4413,32.9622,48.1783,414.269
23.9044,94.224,88.6228,48.1783,560.835
149.011,36.5761,151.822,75.2075,-558.217
42.7893,21.8112,161.326,106.283,1818.64
40.3613,10.2061,78.0043,56.1052,573.768
28.4845,37.6463,98.7466,127.669,1600.85
88.736,162.104,143.895,140.321,596.495
141.306,77.726,66.2755,86.034,-1031.19
63.4475,23.9443,17.7573,38.6736,-391.127
81.615,45.835,108.819,86.034,296.118
92.9385,52.1969,216.317,75.2075,1033.57
2.49279,15.2432,136.942,101.253,2276.12
99.4935,202.866,119.266,106.283,-346.857
94.7799,185.964,78.0043,167.038,67.6302
175.243,178.682,59.6789,75.2075,-1484.92
91.2101,80.7739,66.2755,116.593,-36.4579
70.5828,162.454,32.9622,63.0577,-809.625
40.0213,155.553,83.4073,147.708,968.561
152.548,18.6685,151.822,5.96032,-1239.81
128.901,131.055,173.79,167.038,563.831
170.68,100.04,93.7169,5.96032,-1159.54
138.847,203.012,78.0043,101.253,-1275.35
109.437,15.1367,113.966,140.321,512.458
95.9424,193.991,88.6228,75.2075,-835.348
5.22063,75.0791,194.04,121.996,2766.07
201.586,35.9033,17.7573,106.283,-695.295
71.0554,76.2758,143.895,140.321,1258.06
103.079,136.681,130.641,56.1052,-534.686
142.825,215.224,52.2917,69.3594,-1552.43
70.6443,112.063,98.7466,216.317,1430.79
119.686,185.324,103.763,147.708,-317.234
150.637,13.0165,124.793,80.734,-604.886
97.8229,116.739,52.2917,96.2365,-560.359
107.594,67.2806,113.966,111.377,47.6222
129.491,65.9131,216.317,86.034,429.02
165.945,153.77,32.9622,91.1813,-1235.14
131.148,135.01,136.942,156.32,31.9154
56.1692,86.2493,136.942,111.377,1127.15
125.503,90.6664,52.2917,182.243,16.4683
177.714,44.575,72.3308,140.321,-829.095
17.9917,105.899,93.7169,69.3594,883.317
177.369,117.184,17.7573,216.317,-682.19
27.8046,111.223,43.6804,133.724,828.676
196.494,176.025,88.6228,69.3594,-1682.81
38.9947,43.5236,88.6228,86.034,870.569
156.975,212.529,216.317,182.243,309.931
113.213,119.85,136.942,101.253,-135.28
15.7537,32.7829,108.819,121.996,1893.44
182.075,215.175,43.6804,167.038,-1477.29
78.8206,169.78,124.793,106.283,212.867
170.574,45.3296,130.641,38.6736,-1380.89
204.142,34.8089,161.326,69.3594,-1335.68
118.667,203.859,17.7573,182.243,-547.8
177.815,7.16713,59.6789,127.669,-883.308
30.4246,94.4852,43.6804,133.724,848.465
102.799,207.015,17.7573,38.6736,-1115.54
18.9665,213.126,119.266,147.708,1475.84
69.6939,197.036,216.317,86.034,980.878
9.79393,120.5,143.895,216.317,2943.83
34.1815,89.0657,173.79,63.0577,1396.94
99.1981,11.5122,78.0043,216.317,1196.38
65.4844,189.824,119.266,63.0577,-114.778
55.2106,32.3352,52.2917,147.708,888.544
26.6482,205.538,93.7169,101.253,647.886
87.8016,81.3965,66.2755,91.1813,-245.342
160.093,105.909,78.0043,86.034,-1336.58
58.852,38.8982,151.822,111.377,1417.06
107.303,167.59,136.942,147.708,244.696
21.1534,79.7678,43.6804,86.034,597.312
30.6248,204.435,52.2917,48.1783,-364.288
88.7125,201.078,161.326,116.593,378.055
118.871,165.852,143.895,38.6736,-977.406
155.583,27.1115,108.819,116.593,-467.764
36.1946,72.4012,151.822,111.377,1690.88
48.33,51.234,113.966,63.0577,695.36
139.037,144.86,52.2917,140.321,-809.002
171.581,45.2376,124.793,133.724,-497.081
42.0939,51.7698,136.942,26.2104,666.759
14.7419,169.694,124.793,101.253,1316.33
172.687,196.736,32.9622,91.1813,-1405.66
61.0058,216.549,103.763,167.038,743.71
26.8916,173.466,43.6804,96.2365,221.256
128.962,63.6202,66.2755,5.96032,-797.181
30.5836,161.929,103.763,133.724,1176.66
118.209,106.495,124.793,127.669,-29.1288
108.151,94.5178,66.2755,101.253,-481.992
17.4185,19.049,108.819,75.2075,1450.53
33.0377,179.016,88.6228,116.593,741.413
71.3306,146.129,32.9622,63.0577,-754.793
164.698,23.9031,173.79,86.034,-461.937
62.9903,152.572,83.4073,26.2104,-647.936
32.3051,18.1225,194.04,86.034,2146.76
60.3614,19.1132,119.266,182.243,1852.13
104.221,15.5718,83.4073,75.2075,-268.86
202.38,149.938,32.9622,216.317,-1072.13
160.013,49.8828,216.317,127.669,360.109
170.023,125.586,103.763,91.1813,-1348.28
56.1298,75.0599,151.822,116.593,1373.57
48.3297,45.5293,103.763,86.034,845.924
7.58025,22.2225,78.0043,133.724,1891.95
105.052,98.0495,59.6789,133.724,-167.608
102.942,5.63612,43.6804,156.32,361.545
174.682,84.8942,108.819,167.038,-461.833
59.1798,123.957,59.6789,106.283,98.5573
205.053,156.964,119.266,106.283,-1720.18
132.398,99.2869,52.2917,106.283,-874.142
80.524,154.846,194.04,69.3594,565.175
130.671,154.779,32.9622,69.3594,-1154.58
80.7561,149.11,161.326,147.708,1040.3
211.822,213.674,161.326,38.6736,-2297.64
75.7383,11.9361,93.7169,121.996,746.092
97.921,30.5176,98.7466,182.243,925.244
6.73274,100.149,119.266,91.1813,1582.69
70.1778,82.5502,124.793,80.734,461.865
142.922,124.177,124.793,156.32,-185.67
81.8258,117.917,124.793,86.034,163.731
204.997,80.3577,173.79,26.2104,-1815.59
88.2657,69.4605,151.822,156.32,1214.79
176.976,11.4248,151.822,26.2104,-1350.32
46.8781,170.944,161.326,86.034,946.023
27.0414,86.7395,161.326,96.2365,1741.93
70.2282,61.9925,43.6804,75.2075,-217.007
